일자,종목코드,종목명,선물가격,현물가격,선물이론가격,시장베이시스,이론베이시스,괴리율
"2023/10/30","101TC000","코스피200 F 202312","310.20","308.95","310.41","1.25","1.46","-0.07"
"2023/10/30","101V3000","코스피200 F 202403","309.50","308.95","308.90","0.55","-0.05","0.19"
"2023/10/30","101V6000","코스피200 F 202406","310.50","308.95","310.96","1.55","2.01","-0.15"
"2023/10/30","101V9000","코스피200 F 202409","0.00","308.95","312.72",,"3.77",
"2023/10/30","101VC000","코스피200 F 202412","0.00","308.95","314.61",,"5.66",
"2023/10/30","101W6000","코스피200 F 202506","0.00","308.95","315.02",,"6.07",
"2023/10/30","101WC000","코스피200 F 202512","320.00","308.95","318.53","11.05","9.58","0.46"
"2023/10/27","101TC000","코스피200 F 202312","309.20","308.53","310.08","0.67","1.55","-0.28"
"2023/10/27","101V3000","코스피200 F 202403","308.40","308.53","308.58","-0.13","0.05","-0.06"
"2023/10/27","101V6000","코스피200 F 202406","309.00","308.53","310.62","0.47","2.09","-0.52"
"2023/10/27","101V9000","코스피200 F 202409","311.40","308.53","312.39","2.87","3.86","-0.32"
"2023/10/27","101VC000","코스피200 F 202412","0.00","308.53","314.27",,"5.74",
"2023/10/27","101W6000","코스피200 F 202506","0.00","308.53","314.67",,"6.14",
"2023/10/27","101WC000","코스피200 F 202512","0.00","308.53","318.17",,"9.64",
"2023/10/26","101TC000","코스피200 F 202312","309.15","307.75","309.33","1.40","1.58","-0.06"
"2023/10/26","101V3000","코스피200 F 202403","308.55","307.75","307.82","0.80","0.07","0.24"
"2023/10/26","101V6000","코스피200 F 202406","309.15","307.75","309.86","1.40","2.11","-0.23"
"2023/10/26","101V9000","코스피200 F 202409","312.70","307.75","311.61","4.95","3.86","0.35"
"2023/10/26","101VC000","코스피200 F 202412","312.90","307.75","313.58","5.15","5.83","-0.22"
"2023/10/26","101W6000","코스피200 F 202506","312.90","307.75","313.98","5.15","6.23","-0.34"
"2023/10/26","101WC000","코스피200 F 202512","325.20","307.75","317.56","17.45","9.81","2.41"
"2023/10/25","101TC000","코스피200 F 202312","317.85","316.49","318.15","1.36","1.66","-0.09"
"2023/10/25","101V3000","코스피200 F 202403","317.25","316.49","316.72","0.76","0.23","0.17"
"2023/10/25","101V6000","코스피200 F 202406","318.10","316.49","318.84","1.61","2.35","-0.23"
"2023/10/25","101V9000","코스피200 F 202409","319.55","316.49","320.68","3.06","4.19","-0.35"
"2023/10/25","101VC000","코스피200 F 202412","0.00","316.49","322.80",,"6.31",
"2023/10/25","101W6000","코스피200 F 202506","0.00","316.49","323.36",,"6.87",
"2023/10/25","101WC000","코스피200 F 202512","0.00","316.49","327.17",,"10.68",
"2023/10/24","101TC000","코스피200 F 202312","319.55","318.43","320.13","1.12","1.70","-0.18"
"2023/10/24","101V3000","코스피200 F 202403","318.90","318.43","318.72","0.47","0.29","0.06"
"2023/10/24","101V6000","코스피200 F 202406","318.20","318.43","320.86","-0.23","2.43","-0.83"
"2023/10/24","101V9000","코스피200 F 202409","0.00","318.43","322.72",,"4.29",
"2023/10/24","101VC000","코스피200 F 202412","0.00","318.43","324.87",,"6.44",
"2023/10/24","101W6000","코스피200 F 202506","0.00","318.43","325.47",,"7.04",
"2023/10/24","101WC000","코스피200 F 202512","318.50","318.43","329.34","0.07","10.91","-3.29"
"2023/10/23","101TC000","코스피200 F 202312","317.00","315.50","317.22","1.50","1.72","-0.07"
"2023/10/23","101V3000","코스피200 F 202403","316.35","315.50","315.78","0.85","0.28","0.18"
"2023/10/23","101V6000","코스피200 F 202406","316.40","315.50","317.90","0.90","2.40","-0.47"
"2023/10/23","101V9000","코스피200 F 202409","319.50","315.50","319.72","4.00","4.22","-0.07"
"2023/10/23","101VC000","코스피200 F 202412","0.00","315.50","321.85",,"6.35",
"2023/10/23","101W6000","코스피200 F 202506","0.00","315.50","322.39",,"6.89",
"2023/10/23","101WC000","코스피200 F 202512","318.50","315.50","326.21","3.00","10.71","-2.36"
"2023/10/20","101TC000","코스피200 F 202312","318.85","317.96","319.79","0.89","1.83","-0.29"
"2023/10/20","101V3000","코스피200 F 202403","318.40","317.96","318.38","0.44","0.42","0.01"
"2023/10/20","101V6000","코스피200 F 202406","318.60","317.96","320.52","0.64","2.56","-0.60"
"2023/10/20","101V9000","코스피200 F 202409","0.00","317.96","322.37",,"4.41",
"2023/10/20","101VC000","코스피200 F 202412","0.00","317.96","324.51",,"6.55",
"2023/10/20","101W6000","코스피200 F 202506","0.00","317.96","325.10",,"7.14",
"2023/10/20","101WC000","코스피200 F 202512","0.00","317.96","328.97",,"11.01",
"2023/10/19","101TC000","코스피200 F 202312","323.70","322.76","324.65","0.94","1.89","-0.29"
"2023/10/19","101V3000","코스피200 F 202403","322.85","322.76","323.28","0.09","0.52","-0.13"
"2023/10/19","101V6000","코스피200 F 202406","323.60","322.76","325.47","0.84","2.71","-0.57"
"2023/10/19","101V9000","코스피200 F 202409","0.00","322.76","327.37",,"4.61",
"2023/10/19","101VC000","코스피200 F 202412","0.00","322.76","329.56",,"6.80",
"2023/10/19","101W6000","코스피200 F 202506","0.00","322.76","330.24",,"7.48",
"2023/10/19","101WC000","코스피200 F 202512","0.00","322.76","334.19",,"11.43",
"2023/10/18","101TC000","코스피200 F 202312","330.20","328.82","330.78","1.38","1.96","-0.18"
"2023/10/18","101V3000","코스피200 F 202403","329.35","328.82","329.47","0.53","0.65","-0.04"
"2023/10/18","101V6000","코스피200 F 202406","329.30","328.82","331.71","0.48","2.89","-0.73"
"2023/10/18","101V9000","코스피200 F 202409","331.65","328.82","333.67","2.83","4.85","-0.61"
"2023/10/18","101VC000","코스피200 F 202412","333.00","328.82","335.92","4.18","7.10","-0.87"
"2023/10/18","101W6000","코스피200 F 202506","0.00","328.82","336.72",,"7.90",
"2023/10/18","101WC000","코스피200 F 202512","0.00","328.82","340.79",,"11.97",
"2023/10/17","101TC000","코스피200 F 202312","328.80","327.35","329.34","1.45","1.99","-0.16"
"2023/10/17","101V3000","코스피200 F 202403","327.90","327.35","328.01","0.55","0.66","-0.03"
"2023/10/17","101V6000","코스피200 F 202406","328.40","327.35","330.24","1.05","2.89","-0.56"
"2023/10/17","101V9000","코스피200 F 202409","0.00","327.35","332.18",,"4.83",
"2023/10/17","101VC000","코스피200 F 202412","0.00","327.35","334.42",,"7.07",
"2023/10/17","101W6000","코스피200 F 202506","0.00","327.35","335.19",,"7.84",
"2023/10/17","101WC000","코스피200 F 202512","333.80","327.35","339.23","6.45","11.88","-1.60"
"2023/10/16","101TC000","코스피200 F 202312","324.85","323.29","325.29","1.56","2.00","-0.14"
"2023/10/16","101V3000","코스피200 F 202403","324.05","323.29","323.92","0.76","0.63","0.04"
"2023/10/16","101V6000","코스피200 F 202406","324.30","323.29","326.11","1.01","2.82","-0.56"
"2023/10/16","101V9000","코스피200 F 202409","330.85","323.29","328.02","7.56","4.73","0.86"
"2023/10/16","101VC000","코스피200 F 202412","328.30","323.29","330.21","5.01","6.92","-0.58"
"2023/10/16","101W6000","코스피200 F 202506","0.00","323.29","330.90",,"7.61",
"2023/10/16","101WC000","코스피200 F 202512","0.00","323.29","334.87",,"11.58",
"2023/10/13","101TC000","코스피200 F 202312","327.85","325.77","327.88","2.08","2.11","-0.01"
"2023/10/13","101V3000","코스피200 F 202403","326.65","325.77","326.55","0.88","0.78","0.03"
"2023/10/13","101V6000","코스피200 F 202406","326.95","325.77","328.76","1.18","2.99","-0.55"
"2023/10/13","101V9000","코스피200 F 202409","330.85","325.77","330.68","5.08","4.91","0.05"
"2023/10/13","101VC000","코스피200 F 202412","0.00","325.77","332.91",,"7.14",
"2023/10/13","101W6000","코스피200 F 202506","0.00","325.77","333.64",,"7.87",
"2023/10/13","101WC000","코스피200 F 202512","0.00","325.77","337.65",,"11.88",
"2023/10/12","101TC000","코스피200 F 202312","330.45","328.85","331.02","1.60","2.17","-0.17"
"2023/10/12","101V3000","코스피200 F 202403","329.45","328.85","329.71","0.60","0.86","-0.08"
"2023/10/12","101V6000","코스피200 F 202406","330.40","328.85","331.95","1.55","3.10","-0.47"
"2023/10/12","101V9000","코스피200 F 202409","330.85","328.85","333.90","2.00","5.05","-0.91"
"2023/10/12","101VC000","코스피200 F 202412","332.55","328.85","336.16","3.70","7.31","-1.07"
"2023/10/12","101W6000","코스피200 F 202506","0.00","328.85","336.95",,"8.10",
"2023/10/12","101WC000","코스피200 F 202512","0.00","328.85","341.02",,"12.17",
"2023/10/11","101TC000","코스피200 F 202312","327.00","324.74","326.92","2.26","2.18","0.02"
"2023/10/11","101V3000","코스피200 F 202403","326.15","324.74","325.57","1.41","0.83","0.18"
"2023/10/11","101V6000","코스피200 F 202406","328.40","324.74","327.77","3.66","3.03","0.19"
"2023/10/11","101V9000","코스피200 F 202409","0.00","324.74","329.68",,"4.94",
"2023/10/11","101VC000","코스피200 F 202412","331.90","324.74","331.90","7.16","7.16","0.00"
"2023/10/11","101W6000","코스피200 F 202506","0.00","324.74","332.61",,"7.87",
"2023/10/11","101WC000","코스피200 F 202512","0.00","324.74","336.60",,"11.86",
"2023/10/10","101TC000","코스피200 F 202312","321.45","319.11","321.28","2.34","2.17","0.05"
"2023/10/10","101V3000","코스피200 F 202403","320.65","319.11","319.88","1.54","0.77","0.24"
"2023/10/10","101V6000","코스피200 F 202406","322.30","319.11","322.03","3.19","2.92","0.08"
"2023/10/10","101V9000","코스피200 F 202409","0.00","319.11","323.89",,"4.78",
"2023/10/10","101VC000","코스피200 F 202412","0.00","319.11","326.05",,"6.94",
"2023/10/10","101W6000","코스피200 F 202506","0.00","319.11","326.66",,"7.55",
"2023/10/10","101WC000","코스피200 F 202512","0.00","319.11","330.54",,"11.43",
"2023/10/06","101TC000","코스피200 F 202312","320.50","318.94","321.25","1.56","2.31","-0.23"
"2023/10/06","101V3000","코스피200 F 202403","319.60","318.94","319.85","0.66","0.91","-0.08"
"2023/10/06","101V6000","코스피200 F 202406","320.05","318.94","322.01","1.11","3.07","-0.61"
"2023/10/06","101V9000","코스피200 F 202409","322.30","318.94","323.88","3.36","4.94","-0.49"
"2023/10/06","101VC000","코스피200 F 202412","323.30","318.94","326.04","4.36","7.10","-0.84"
"2023/10/06","101W6000","코스피200 F 202506","323.95","318.94","326.66","5.01","7.72","-0.83"
"2023/10/06","101WC000","코스피200 F 202512","0.00","318.94","330.56",,"11.62",
"2023/10/05","101TC000","코스피200 F 202312","319.75","318.58","320.93","1.17","2.35","-0.37"
"2023/10/05","101V3000","코스피200 F 202403","319.00","318.58","319.53","0.42","0.95","-0.17"
"2023/10/05","101V6000","코스피200 F 202406","322.10","318.58","321.69","3.52","3.11","0.13"
"2023/10/05","101V9000","코스피200 F 202409","0.00","318.58","323.56",,"4.98",
"2023/10/05","101VC000","코스피200 F 202412","0.00","318.58","325.73",,"7.15",
"2023/10/05","101W6000","코스피200 F 202506","0.00","318.58","326.36",,"7.78",
"2023/10/05","101WC000","코스피200 F 202512","0.00","318.58","330.26",,"11.68",
"2023/10/04","101TC000","코스피200 F 202312","320.10","319.45","321.83","0.65","2.38","-0.54"
"2023/10/04","101V3000","코스피200 F 202403","319.60","319.45","320.44","0.15","0.99","-0.26"
"2023/10/04","101V6000","코스피200 F 202406","319.95","319.45","322.60","0.50","3.15","-0.82"
"2023/10/04","101V9000","코스피200 F 202409","0.00","319.45","324.47",,"5.02",
"2023/10/04","101VC000","코스피200 F 202412","0.00","319.45","326.64",,"7.19",
"2023/10/04","101W6000","코스피200 F 202506","0.00","319.45","327.27",,"7.82",
"2023/10/04","101WC000","코스피200 F 202512","325.60","319.45","331.17","6.15","11.72","-1.68"
"2023/09/27","101TC000","코스피200 F 202312","329.00","326.71","329.38","2.29","2.67","-0.12"
"2023/09/27","101V3000","코스피200 F 202403","328.05","326.71","328.06","1.34","1.35","0.00"
"2023/09/27","101V6000","코스피200 F 202406","328.00","326.71","330.29","1.29","3.58","-0.69"
"2023/09/27","101V9000","코스피200 F 202409","329.00","326.71","332.23","2.29","5.52","-0.97"
"2023/09/27","101VC000","코스피200 F 202412","0.00","326.71","334.47",,"7.76",
"2023/09/27","101W6000","코스피200 F 202506","0.00","326.71","335.24",,"8.53",
"2023/09/27","101WC000","코스피200 F 202512","0.00","326.71","339.28",,"12.57",
"2023/09/26","101TC000","코스피200 F 202312","328.35","326.90","329.61","1.45","2.71","-0.38"
"2023/09/26","101V3000","코스피200 F 202403","327.60","326.90","328.29","0.70","1.39","-0.21"
"2023/09/26","101V6000","코스피200 F 202406","328.20","326.90","330.52","1.30","3.62","-0.70"
"2023/09/26","101V9000","코스피200 F 202409","332.65","326.90","332.46","5.75","5.56","0.06"
"2023/09/26","101VC000","코스피200 F 202412","0.00","326.90","334.70",,"7.80",
"2023/09/26","101W6000","코스피200 F 202506","0.00","326.90","335.48",,"8.58",
"2023/09/26","101WC000","코스피200 F 202512","0.00","326.90","339.52",,"12.62",
"2023/09/25","101TC000","코스피200 F 202312","333.10","331.58","333.54","1.52","1.96","-0.13"
"2023/09/25","101V3000","코스피200 F 202403","332.30","331.58","332.26","0.72","0.68","0.01"
"2023/09/25","101V6000","코스피200 F 202406","332.50","331.58","334.53","0.92","2.95","-0.61"
"2023/09/25","101V9000","코스피200 F 202409","0.00","331.58","336.51",,"4.93",
"2023/09/25","101VC000","코스피200 F 202412","0.00","331.58","338.78",,"7.20",
"2023/09/25","101W6000","코스피200 F 202506","0.00","331.58","339.63",,"8.05",
"2023/09/25","101WC000","코스피200 F 202512","0.00","331.58","343.75",,"12.17",
"2023/09/22","101TC000","코스피200 F 202312","332.85","332.02","334.09","0.83","2.07","-0.37"
"2023/09/22","101V3000","코스피200 F 202403","332.15","332.02","332.81","0.13","0.79","-0.20"
"2023/09/22","101V6000","코스피200 F 202406","333.00","332.02","335.08","0.98","3.06","-0.62"
"2023/09/22","101V9000","코스피200 F 202409","0.00","332.02","337.07",,"5.05",
"2023/09/22","101VC000","코스피200 F 202412","0.00","332.02","339.35",,"7.33",
"2023/09/22","101W6000","코스피200 F 202506","0.00","332.02","340.20",,"8.18",
"2023/09/22","101WC000","코스피200 F 202512","0.00","332.02","344.33",,"12.31",
"2023/09/21","101TC000","코스피200 F 202312","334.20","333.04","335.14","1.16","2.10","-0.28"
"2023/09/21","101V3000","코스피200 F 202403","333.60","333.04","333.85","0.56","0.81","-0.07"
"2023/09/21","101V6000","코스피200 F 202406","334.45","333.04","336.11","1.41","3.07","-0.49"
"2023/09/21","101V9000","코스피200 F 202409","0.00","333.04","338.09",,"5.05",
"2023/09/21","101VC000","코스피200 F 202412","0.00","333.04","340.37",,"7.33",
"2023/09/21","101W6000","코스피200 F 202506","0.00","333.04","341.21",,"8.17",
"2023/09/21","101WC000","코스피200 F 202512","0.00","333.04","345.32",,"12.28",
"2023/09/20","101TC000","코스피200 F 202312","340.60","338.75","340.93","1.85","2.18","-0.10"
"2023/09/20","101V3000","코스피200 F 202403","339.95","338.75","339.68","1.20","0.93","0.08"
"2023/09/20","101V6000","코스피200 F 202406","341.05","338.75","341.99","2.30","3.24","-0.27"
"2023/09/20","101V9000","코스피200 F 202409","0.00","338.75","344.02",,"5.27",
"2023/09/20","101VC000","코스피200 F 202412","0.00","338.75","346.34",,"7.59",
"2023/09/20","101W6000","코스피200 F 202506","0.00","338.75","347.27",,"8.52",
"2023/09/20","101WC000","코스피200 F 202512","0.00","338.75","351.48",,"12.73",
"2023/09/19","101TC000","코스피200 F 202312","340.75","338.82","341.02","1.93","2.20","-0.08"
"2023/09/19","101V3000","코스피200 F 202403","340.25","338.82","339.77","1.43","0.95","0.14"
"2023/09/19","101V6000","코스피200 F 202406","340.00","338.82","342.08","1.18","3.26","-0.61"
"2023/09/19","101V9000","코스피200 F 202409","0.00","338.82","344.09",,"5.27",
"2023/09/19","101VC000","코스피200 F 202412","0.00","338.82","346.41",,"7.59",
"2023/09/19","101W6000","코스피200 F 202506","0.00","338.82","347.32",,"8.50",
"2023/09/19","101WC000","코스피200 F 202512","0.00","338.82","351.52",,"12.70",
"2023/09/18","101TC000","코스피200 F 202312","342.95","340.67","342.92","2.28","2.25","0.01"
"2023/09/18","101V3000","코스피200 F 202403","342.35","340.67","341.68","1.68","1.01","0.20"
"2023/09/18","101V6000","코스피200 F 202406","343.40","340.67","343.99","2.73","3.32","-0.17"
"2023/09/18","101V9000","코스피200 F 202409","0.00","340.67","346.01",,"5.34",
"2023/09/18","101VC000","코스피200 F 202412","0.00","340.67","348.34",,"7.67",
"2023/09/18","101W6000","코스피200 F 202506","0.00","340.67","349.27",,"8.60",
"2023/09/18","101WC000","코스피200 F 202512","0.00","340.67","353.48",,"12.81",
"2023/09/15","101TC000","코스피200 F 202312","346.90","344.98","347.36","1.92","2.38","-0.13"
"2023/09/15","101V3000","코스피200 F 202403","346.35","344.98","346.14","1.37","1.16","0.06"
"2023/09/15","101V6000","코스피200 F 202406","346.70","344.98","348.48","1.72","3.50","-0.51"
"2023/09/15","101V9000","코스피200 F 202409","0.00","344.98","350.52",,"5.54",
"2023/09/15","101VC000","코스피200 F 202412","0.00","344.98","352.87",,"7.89",
"2023/09/15","101W6000","코스피200 F 202506","349.95","344.98","353.86","4.97","8.88","-1.10"
"2023/09/15","101WC000","코스피200 F 202512","0.00","344.98","358.12",,"13.14",
"2023/09/14","101T9000","코스피200 F 202309","340.30","341.19","0.00","-0.89",,
"2023/09/14","101TC000","코스피200 F 202312","342.65","341.19","343.56","1.46","2.37","-0.26"
"2023/09/14","101V3000","코스피200 F 202403","342.05","341.19","342.30","0.86","1.11","-0.07"
"2023/09/14","101V6000","코스피200 F 202406","342.50","341.19","344.59","1.31","3.40","-0.61"
"2023/09/14","101VC000","코스피200 F 202412","344.50","341.19","348.90","3.31","7.71","-1.26"
"2023/09/14","101W6000","코스피200 F 202506","0.00","341.19","349.79",,"8.60",
"2023/09/14","101WC000","코스피200 F 202512","0.00","341.19","353.97",,"12.78",
"2023/09/13","101T9000","코스피200 F 202309","336.10","335.99","336.02","0.11","0.03","0.02"
"2023/09/13","101TC000","코스피200 F 202312","337.60","335.99","338.33","1.61","2.34","-0.22"
"2023/09/13","101V3000","코스피200 F 202403","337.20","335.99","337.00","1.21","1.01","0.06"
"2023/09/13","101V6000","코스피200 F 202406","337.60","335.99","339.23","1.61","3.24","-0.48"
"2023/09/13","101VC000","코스피200 F 202412","0.00","335.99","343.40",,"7.41",
"2023/09/13","101W6000","코스피200 F 202506","0.00","335.99","344.17",,"8.18",
"2023/09/13","101WC000","코스피200 F 202512","0.00","335.99","348.22",,"12.23",
"2023/09/12","101T9000","코스피200 F 202309","335.75","335.54","335.61","0.21","0.07","0.04"
"2023/09/12","101TC000","코스피200 F 202312","337.45","335.54","337.90","1.91","2.36","-0.13"
"2023/09/12","101V3000","코스피200 F 202403","336.80","335.54","336.56","1.26","1.02","0.07"
"2023/09/12","101V6000","코스피200 F 202406","337.45","335.54","338.78","1.91","3.24","-0.39"
"2023/09/12","101VC000","코스피200 F 202412","0.00","335.54","342.93",,"7.39",
"2023/09/12","101W6000","코스피200 F 202506","0.00","335.54","343.67",,"8.13",
"2023/09/12","101WC000","코스피200 F 202512","0.00","335.54","347.69",,"12.15",
"2023/09/11","101T9000","코스피200 F 202309","338.05","337.58","337.68","0.47","0.10","0.11"
"2023/09/11","101TC000","코스피200 F 202312","339.75","337.58","339.99","2.17","2.41","-0.07"
"2023/09/11","101V3000","코스피200 F 202403","337.05","337.58","338.67","-0.53","1.09","-0.48"
"2023/09/11","101V6000","코스피200 F 202406","338.00","337.58","340.91","0.42","3.33","-0.85"
"2023/09/11","101VC000","코스피200 F 202412","0.00","337.58","345.10",,"7.52",
"2023/09/11","101W6000","코스피200 F 202506","0.00","337.58","345.88",,"8.30",
"2023/09/11","101WC000","코스피200 F 202512","0.00","337.58","349.93",,"12.35",
"2023/09/08","101T9000","코스피200 F 202309","336.75","336.40","336.61","0.35","0.21","0.04"
"2023/09/08","101TC000","코스피200 F 202312","338.25","336.40","338.90","1.85","2.50","-0.19"
"2023/09/08","101V3000","코스피200 F 202403","337.80","336.40","337.57","1.40","1.17","0.07"
"2023/09/08","101V6000","코스피200 F 202406","0.00","336.40","339.80",,"3.40",
"2023/09/08","101VC000","코스피200 F 202412","0.00","336.40","343.96",,"7.56",
"2023/09/08","101W6000","코스피200 F 202506","0.00","336.40","344.72",,"8.32",
"2023/09/08","101WC000","코스피200 F 202512","0.00","336.40","348.76",,"12.36",
"2023/09/07","101T9000","코스피200 F 202309","336.30","336.74","336.98","-0.44","0.24","-0.20"
"2023/09/07","101TC000","코스피200 F 202312","338.00","336.74","339.27","1.26","2.53","-0.37"
"2023/09/07","101V3000","코스피200 F 202403","337.60","336.74","337.94","0.86","1.20","-0.10"
"2023/09/07","101V6000","코스피200 F 202406","0.00","336.74","340.15",,"3.41",
"2023/09/07","101VC000","코스피200 F 202412","0.00","336.74","344.31",,"7.57",
"2023/09/07","101W6000","코스피200 F 202506","0.00","336.74","345.06",,"8.32",
"2023/09/07","101WC000","코스피200 F 202512","0.00","336.74","349.09",,"12.35",
"2023/09/06","101T9000","코스피200 F 202309","337.80","337.85","338.12","-0.05","0.27","-0.09"
"2023/09/06","101TC000","코스피200 F 202312","339.50","337.85","340.42","1.65","2.57","-0.27"
"2023/09/06","101V3000","코스피200 F 202403","339.20","337.85","339.08","1.35","1.23","0.04"
"2023/09/06","101V6000","코스피200 F 202406","339.80","337.85","341.31","1.95","3.46","-0.44"
"2023/09/06","101VC000","코스피200 F 202412","0.00","337.85","345.47",,"7.62",
"2023/09/06","101W6000","코스피200 F 202506","0.00","337.85","346.22",,"8.37",
"2023/09/06","101WC000","코스피200 F 202512","0.00","337.85","350.25",,"12.40",
"2023/09/05","101T9000","코스피200 F 202309","340.50","340.29","340.60","0.21","0.31","-0.03"
"2023/09/05","101TC000","코스피200 F 202312","341.95","340.29","342.92","1.66","2.63","-0.28"
"2023/09/05","101V3000","코스피200 F 202403","341.00","340.29","341.61","0.71","1.32","-0.18"
"2023/09/05","101V6000","코스피200 F 202406","0.00","340.29","343.85",,"3.56",
"2023/09/05","101VC000","코스피200 F 202412","0.00","340.29","348.06",,"7.77",
"2023/09/05","101W6000","코스피200 F 202506","0.00","340.29","348.86",,"8.57",
"2023/09/05","101WC000","코스피200 F 202512","0.00","340.29","352.93",,"12.64",
"2023/09/04","101T9000","코스피200 F 202309","340.75","341.02","341.36","-0.27","0.34","-0.18"
"2023/09/04","101TC000","코스피200 F 202312","342.10","341.02","343.67","1.08","2.65","-0.46"
"2023/09/04","101V3000","코스피200 F 202403","341.50","341.02","342.35","0.48","1.33","-0.25"
"2023/09/04","101V6000","코스피200 F 202406","0.00","341.02","344.58",,"3.56",
"2023/09/04","101VC000","코스피200 F 202412","0.00","341.02","348.77",,"7.75",
"2023/09/04","101W6000","코스피200 F 202506","0.00","341.02","349.55",,"8.53",
"2023/09/04","101WC000","코스피200 F 202512","0.00","341.02","353.61",,"12.59",
"2023/09/01","101T9000","코스피200 F 202309","337.85","338.28","338.72","-0.43","0.44","-0.26"
"2023/09/01","101TC000","코스피200 F 202312","339.80","338.28","341.02","1.52","2.74","-0.36"
"2023/09/01","101V3000","코스피200 F 202403","340.00","338.28","339.68","1.72","1.40","0.09"
"2023/09/01","101V6000","코스피200 F 202406","339.70","338.28","341.89","1.42","3.61","-0.64"
"2023/09/01","101VC000","코스피200 F 202412","0.00","338.28","346.05",,"7.77",
"2023/09/01","101W6000","코스피200 F 202506","0.00","338.28","346.79",,"8.51",
"2023/09/01","101WC000","코스피200 F 202512","0.00","338.28","350.81",,"12.53",
"2023/08/31","101T9000","코스피200 F 202309","334.95","334.75","335.22","0.20","0.47","-0.08"
"2023/08/31","101TC000","코스피200 F 202312","336.60","334.75","337.48","1.85","2.73","-0.26"
"2023/08/31","101V3000","코스피200 F 202403","334.35","334.75","336.11","-0.40","1.36","-0.52"
"2023/08/31","101V6000","코스피200 F 202406","337.65","334.75","338.30","2.90","3.55","-0.19"
"2023/08/31","101VC000","코스피200 F 202412","0.00","334.75","342.38",,"7.63",
"2023/08/31","101W6000","코스피200 F 202506","0.00","334.75","343.07",,"8.32",
"2023/08/31","101WC000","코스피200 F 202512","0.00","334.75","347.02",,"12.27",
"2023/08/30","101T9000","코스피200 F 202309","334.75","334.94","335.45","-0.19","0.51","-0.21"
"2023/08/30","101TC000","코스피200 F 202312","336.40","334.94","337.71","1.46","2.77","-0.39"
"2023/08/30","101V3000","코스피200 F 202403","336.60","334.94","336.34","1.66","1.40","0.08"
"2023/08/30","101V6000","코스피200 F 202406","337.50","334.94","338.52","2.56","3.58","-0.30"
"2023/08/30","101VC000","코스피200 F 202412","0.00","334.94","342.62",,"7.68",
"2023/08/30","101W6000","코스피200 F 202506","0.00","334.94","343.30",,"8.36",
"2023/08/30","101WC000","코스피200 F 202512","0.00","334.94","347.26",,"12.32",
"2023/08/29","101T9000","코스피200 F 202309","333.45","333.76","334.30","-0.31","0.54","-0.25"
"2023/08/29","101TC000","코스피200 F 202312","335.25","333.76","336.55","1.49","2.79","-0.39"
"2023/08/29","101V3000","코스피200 F 202403","335.45","333.76","335.17","1.69","1.41","0.08"
"2023/08/29","101V6000","코스피200 F 202406","0.00","333.76","337.34",,"3.58",
"2023/08/29","101VC000","코스피200 F 202412","0.00","333.76","341.41",,"7.65",
"2023/08/29","101W6000","코스피200 F 202506","0.00","333.76","342.08",,"8.32",
"2023/08/29","101WC000","코스피200 F 202512","0.00","333.76","346.02",,"12.26",
"2023/08/28","101T9000","코스피200 F 202309","332.65","332.53","333.10","0.12","0.57","-0.14"
"2023/08/28","101TC000","코스피200 F 202312","334.25","332.53","335.34","1.72","2.81","-0.33"
"2023/08/28","101V3000","코스피200 F 202403","333.70","332.53","333.95","1.17","1.42","-0.07"
"2023/08/28","101V6000","코스피200 F 202406","333.40","332.53","336.11","0.87","3.58","-0.81"
"2023/08/28","101VC000","코스피200 F 202412","0.00","332.53","340.16",,"7.63",
"2023/08/28","101W6000","코스피200 F 202506","0.00","332.53","340.80",,"8.27",
"2023/08/28","101WC000","코스피200 F 202512","0.00","332.53","344.72",,"12.19",
"2023/08/25","101T9000","코스피200 F 202309","330.20","330.25","330.92","-0.05","0.67","-0.22"
"2023/08/25","101TC000","코스피200 F 202312","331.90","330.25","333.13","1.65","2.88","-0.37"
"2023/08/25","101V3000","코스피200 F 202403","331.25","330.25","331.72","1.00","1.47","-0.14"
"2023/08/25","101V6000","코스피200 F 202406","332.65","330.25","333.86","2.40","3.61","-0.36"
"2023/08/25","101VC000","코스피200 F 202412","0.00","330.25","337.87",,"7.62",
"2023/08/25","101W6000","코스피200 F 202506","0.00","330.25","338.47",,"8.22",
"2023/08/25","101WC000","코스피200 F 202512","0.00","330.25","342.34",,"12.09",
"2023/08/24","101T9000","코스피200 F 202309","333.90","333.82","334.53","0.08","0.71","-0.19"
"2023/08/24","101TC000","코스피200 F 202312","335.55","333.82","336.78","1.73","2.96","-0.37"
"2023/08/24","101V3000","코스피200 F 202403","334.80","333.82","335.40","0.98","1.58","-0.18"
"2023/08/24","101V6000","코스피200 F 202406","335.20","333.82","337.57","1.38","3.75","-0.70"
"2023/08/24","101VC000","코스피200 F 202412","0.00","333.82","341.65",,"7.83",
"2023/08/24","101W6000","코스피200 F 202506","0.00","333.82","342.31",,"8.49",
"2023/08/24","101WC000","코스피200 F 202512","0.00","333.82","346.25",,"12.43",
"2023/08/23","101T9000","코스피200 F 202309","329.65","329.15","329.88","0.50","0.73","-0.07"
"2023/08/23","101TC000","코스피200 F 202312","331.25","329.15","332.09","2.10","2.94","-0.25"
"2023/08/23","101V3000","코스피200 F 202403","330.80","329.15","330.67","1.65","1.52","0.04"
